latitude,longitude,ts
30.3210887,78.0395603,2021-10-19 05:04:39.000
30.3212115,78.039439,2021-10-19 05:04:54.000
30.3211962,78.0394434,2021-10-19 05:05:10.000
30.3213002,78.0393387,2021-10-19 05:05:25.000
30.3215061,78.0391352,2021-10-19 05:05:55.000
30.3216085,78.0390292,2021-10-19 05:06:11.000
30.3216741,78.038935,2021-10-19 05:06:26.000
30.3216292,78.0389695,2021-10-19 05:06:42.000
30.3216209,78.0389694,2021-10-19 05:06:58.000
30.3216202,78.0389689,2021-10-19 05:07:14.000
30.3216169,78.0389704,2021-10-19 05:07:29.000
30.3216159,78.0389677,2021-10-19 05:07:44.000
30.3216094,78.0389633,2021-10-19 05:08:00.000
30.3216188,78.0389301,2021-10-19 05:08:15.000
30.321714,78.0388531,2021-10-19 05:08:30.000
30.3215819,78.0387636,2021-10-19 05:08:46.000
30.3214543,78.038698,2021-10-19 05:09:01.000
30.321452,78.0385899,2021-10-19 05:09:16.000
30.3215324,78.0385819,2021-10-19 05:09:32.000
30.3215289,78.0385719,2021-10-19 05:09:47.000
30.3214872,78.0384929,2021-10-19 05:10:02.000
30.3213376,78.0384373,2021-10-19 05:10:18.000
30.3212429,78.0383175,2021-10-19 05:10:33.000
30.3212151,78.0382776,2021-10-19 05:10:48.000
30.3212167,78.0383351,2021-10-19 05:11:04.000
30.3212227,78.0383469,2021-10-19 05:11:20.000
30.3197812,78.0420071,2021-10-19 05:11:36.000
30.3212464,78.0383073,2021-10-19 05:11:51.000
30.3212407,78.0383083,2021-10-19 05:12:07.000
30.3212325,78.0383237,2021-10-19 05:12:22.000
30.3210918,78.0381201,2021-10-19 05:12:53.000
30.3211713,78.0380026,2021-10-19 05:13:08.000
30.3212691,78.0379345,2021-10-19 05:13:23.000
30.3213742,78.0378465,2021-10-19 05:13:39.000
30.3214882,78.0377398,2021-10-19 05:13:55.000
30.3215569,78.0376099,2021-10-19 05:14:11.000
30.3213249,78.0373287,2021-10-19 05:14:42.000
30.3212587,78.0372039,2021-10-19 05:14:57.000
30.3211921,78.0370771,2021-10-19 05:15:13.000
30.3211241,78.0369292,2021-10-19 05:15:29.000
30.3210701,78.0367831,2021-10-19 05:15:44.000
30.3209752,78.0366405,2021-10-19 05:16:00.000
30.3208976,78.0365057,2021-10-19 05:16:16.000
30.3208253,78.036358,2021-10-19 05:16:32.000
30.3207357,78.0362316,2021-10-19 05:16:48.000
30.3206496,78.0361118,2021-10-19 05:17:03.000
30.3205764,78.0359559,2021-10-19 05:17:18.000
30.3205108,78.0357718,2021-10-19 05:17:33.000
30.3204105,78.0356506,2021-10-19 05:17:48.000
30.3203163,78.0355324,2021-10-19 05:18:04.000
30.3202712,78.03552,2021-10-19 05:18:20.000
30.3203035,78.0354044,2021-10-19 05:18:36.000
30.320244,78.0352769,2021-10-19 05:18:51.000
30.3201836,78.035137,2021-10-19 05:19:07.000
30.3201303,78.0350145,2021-10-19 05:19:22.000
30.3200946,78.0349083,2021-10-19 05:19:38.000
30.3200317,78.0348001,2021-10-19 05:19:54.000
30.3199733,78.034679,2021-10-19 05:20:09.000
30.319885,78.0345503,2021-10-19 05:20:24.000
30.3197998,78.0344425,2021-10-19 05:20:40.000
30.3197114,78.0343662,2021-10-19 05:20:56.000
30.319552,78.0342536,2021-10-19 05:21:27.000
30.3194425,78.0341435,2021-10-19 05:21:43.000
30.3193498,78.0340989,2021-10-19 05:21:58.000
30.3193273,78.0340913,2021-10-19 05:22:14.000
30.3193295,78.0340554,2021-10-19 05:22:30.000
30.3193612,78.0338806,2021-10-19 05:22:46.000
30.319369,78.0336862,2021-10-19 05:23:01.000
30.3193855,78.0335297,2021-10-19 05:23:17.000
30.3193977,78.0333884,2021-10-19 05:23:33.000
30.3194031,78.0332516,2021-10-19 05:23:48.000
30.3193913,78.0330787,2021-10-19 05:24:04.000
30.3193929,78.0329035,2021-10-19 05:24:20.000
30.3194043,78.0329127,2021-10-19 05:24:35.000
30.3194118,78.0330226,2021-10-19 05:24:50.000
30.3193928,78.0331746,2021-10-19 05:25:06.000
30.3193149,78.0333018,2021-10-19 05:25:22.000
30.3194041,78.0334598,2021-10-19 05:25:38.000
30.3193552,78.0336769,2021-10-19 05:25:54.000
30.3193741,78.033863,2021-10-19 05:26:09.000
30.3193787,78.0340156,2021-10-19 05:26:24.000
30.3193641,78.0340805,2021-10-19 05:26:40.000
30.3193626,78.0340752,2021-10-19 05:26:56.000
30.3192423,78.0340762,2021-10-19 05:27:11.000
30.319267,78.0341614,2021-10-19 05:27:26.000
30.3192903,78.03418,2021-10-19 05:27:42.000
30.3192997,78.0341883,2021-10-19 05:27:57.000
30.3192952,78.0341601,2021-10-19 05:28:13.000
30.3192707,78.0341135,2021-10-19 05:28:29.000
30.319275,78.0340888,2021-10-19 05:28:44.000
30.3204566,78.036553,2021-10-19 05:29:00.000
30.3193156,78.034105,2021-10-19 05:29:15.000
30.3193199,78.0340893,2021-10-19 05:29:30.000
30.3193173,78.0340938,2021-10-19 05:29:46.000
30.3193105,78.034081,2021-10-19 05:30:01.000
30.3193185,78.0341003,2021-10-19 05:30:17.000
30.3193179,78.0341028,2021-10-19 05:30:33.000
30.319315,78.0341024,2021-10-19 05:30:48.000
30.3193173,78.0341065,2021-10-19 05:31:03.000
30.3193124,78.0341055,2021-10-19 05:31:19.000
30.3193166,78.0341052,2021-10-19 05:31:34.000
30.3193185,78.0340999,2021-10-19 05:31:49.000
30.3193149,78.0341054,2021-10-19 05:32:05.000
30.3193153,78.0341068,2021-10-19 05:32:20.000
30.3193173,78.0341036,2021-10-19 05:32:35.000
30.3193094,78.0341096,2021-10-19 05:32:50.000
30.3193432,78.034092,2021-10-19 05:33:06.000
30.3193319,78.0340929,2021-10-19 05:33:21.000
30.3193339,78.0340965,2021-10-19 05:33:36.000
30.3193341,78.0340911,2021-10-19 05:33:52.000
30.3193787,78.0340926,2021-10-19 05:34:08.000
30.3193454,78.0340641,2021-10-19 05:34:23.000
30.31942,78.0341661,2021-10-19 05:34:39.000
30.3194879,78.0341878,2021-10-19 05:34:54.000
30.3195841,78.0342498,2021-10-19 05:35:10.000
30.3196577,78.0342853,2021-10-19 05:35:26.000
30.319811,78.0344318,2021-10-19 05:35:56.000
30.3198711,78.0345323,2021-10-19 05:36:11.000
30.3199278,78.0345577,2021-10-19 05:36:27.000
30.3199664,78.0347451,2021-10-19 05:36:43.000
30.3199807,78.0348544,2021-10-19 05:36:59.000
30.3200264,78.0349577,2021-10-19 05:37:14.000
30.3201031,78.035085,2021-10-19 05:37:29.000
30.3236826,78.0414766,2021-10-19 06:47:41.176
30.32364,78.0412689,2021-10-19 06:48:06.364
30.3461476,78.0425466,2021-10-21 04:38:01.971
30.3403792,78.044888,2021-10-21 04:38:17.973
30.3193273,78.0424782,2021-10-21 07:04:54.006
30.320053,78.0418592,2021-10-21 07:11:34.458
30.3202166,78.0428369,2021-10-21 07:13:09.576
30.3392194,78.0482533,2021-10-24 10:18:21.708
30.3484604,78.0368397,2021-10-29 11:25:26.349
30.3403461,78.0449107,2021-10-29 11:25:43.000
30.3403396,78.0448973,2021-10-29 11:27:52.911
30.3403396,78.0448973,2021-10-29 11:29:52.935
30.3461147,78.04219,2021-10-29 11:33:13.522
30.3427365,78.0478966,2021-10-29 11:35:14.254
30.3427365,78.0478966,2021-10-29 11:37:23.749
30.3427365,78.0478966,2021-10-29 11:39:23.801
30.3403523,78.0448981,2021-10-29 11:43:24.967
30.3403533,78.044897,2021-10-29 11:48:39.808
30.3403533,78.044897,2021-10-29 11:50:38.935
30.3403533,78.044897,2021-10-29 11:52:40.013
30.3430586,78.04754,2021-10-29 11:54:40.027
30.3369905,78.0471833,2021-10-29 11:56:41.209
30.3403516,78.0448997,2021-10-29 12:03:02.200
30.3403464,78.0449003,2021-10-29 12:05:02.254
30.3403676,78.0448893,2021-10-29 12:07:26.045
30.3403358,78.0449708,2021-10-29 12:09:26.571
30.3403568,78.0449354,2021-10-29 12:11:26.527
30.3403543,78.0449893,2021-10-29 12:13:27.561
30.3403591,78.044913,2021-10-29 12:15:28.178
30.3403519,78.0448936,2021-10-29 12:17:29.191
30.3403519,78.0448936,2021-10-29 12:21:27.018
30.3403347,78.0449069,2021-10-29 12:25:56.424
30.3403333,78.0449078,2021-10-29 12:27:58.436
30.3407104,78.0456843,2021-10-29 12:30:00.426
30.3407097,78.0456875,2021-10-29 12:32:01.466
30.3407272,78.045712,2021-10-29 12:34:03.508
30.3407207,78.0457516,2021-10-29 12:36:05.468
30.3407035,78.0457707,2021-10-29 12:38:06.533
30.340698,78.0457713,2021-10-29 12:40:07.647
30.3406964,78.0457724,2021-10-29 12:42:09.499
30.3406993,78.045767,2021-10-29 12:44:11.461
30.3382131,78.0450433,2021-10-29 12:46:12.518
30.3392523,78.0486099,2021-10-29 12:48:14.493
30.3392523,78.0486099,2021-10-29 12:50:15.542
30.3387985,78.04754,2021-10-29 12:52:15.597
30.3407413,78.0457331,2021-10-29 12:54:18.183
30.34072,78.0457607,2021-10-29 12:56:25.108
30.34072,78.0457607,2021-10-29 12:58:26.526
30.3406378,78.0457944,2021-10-29 13:05:57.478
30.3406636,78.0456998,2021-10-29 13:08:46.518
30.3406795,78.0457553,2021-10-29 13:10:57.280
30.3406621,78.045773,2021-10-29 13:13:01.439
30.3406621,78.045773,2021-10-29 13:15:02.414
30.3407037,78.0457897,2021-10-29 13:17:07.481
30.3407045,78.045766,2021-10-29 13:53:08.617
30.3407045,78.045766,2021-10-29 13:56:58.179
30.3409525,78.0457725,2021-10-29 13:59:01.020
30.3407966,78.0457521,2021-10-29 14:01:02.194
30.3408591,78.0456823,2021-10-29 14:03:16.502
30.3403635,78.0449957,2021-10-29 14:05:23.019
30.3403651,78.0449641,2021-10-29 14:07:23.031
30.3403539,78.0449432,2021-10-29 14:09:24.115
30.3403614,78.0448963,2021-10-29 14:11:39.162
30.3403512,78.0449234,2021-10-29 14:13:41.664
30.3403506,78.0449418,2021-10-29 14:15:43.596
30.340362,78.0449085,2021-10-29 14:19:46.517
30.3403586,78.0449164,2021-10-29 14:21:47.604
30.3403494,78.0449012,2021-10-29 14:29:15.022
30.3403892,78.0449395,2021-10-29 14:31:29.832
30.340427,78.0448217,2021-10-29 14:33:30.885
30.3404256,78.0448329,2021-10-29 14:35:30.919
30.340882,78.0457211,2021-10-29 14:37:31.915
30.3403245,78.0449941,2021-10-29 14:39:31.911
30.3406672,78.0454733,2021-10-29 14:41:33.002
30.3403924,78.0449586,2021-10-29 14:43:43.012
30.34039,78.0449502,2021-10-29 14:45:44.062
30.3406728,78.0455667,2021-10-29 14:47:44.131
30.3403602,78.0449898,2021-10-29 14:49:44.197
30.3403525,78.0449331,2021-10-29 14:51:54.044
30.3403718,78.044875,2021-10-29 14:54:01.169
30.3403399,78.0449395,2021-10-29 14:56:01.140
30.340352,78.0448964,2021-10-29 14:58:12.454
30.3403556,78.044877,2021-10-29 15:00:17.540
30.3403647,78.0448698,2021-10-29 15:02:18.700
30.3403535,78.0448693,2021-10-29 15:04:26.531
30.3407927,78.0456853,2021-10-29 15:06:29.590
30.3407132,78.0458015,2021-10-29 15:14:34.482
30.3407107,78.0457478,2021-10-29 15:17:45.516
30.3406766,78.0457442,2021-10-29 15:20:24.312
30.3406815,78.0457369,2021-10-29 15:21:21.840
30.340664,78.0457297,2021-10-29 15:24:36.536
30.3406897,78.0457062,2021-10-29 15:29:37.921
30.3407224,78.0457408,2021-10-29 15:31:39.527
30.3406535,78.0458185,2021-10-29 15:33:40.618
30.3406503,78.045814,2021-10-29 15:35:41.582
30.3406421,78.0458094,2021-10-29 15:37:42.815
30.3406463,78.0457942,2021-10-29 15:39:42.817
30.3406744,78.0458447,2021-10-29 15:41:45.805
30.3406285,78.0457972,2021-10-29 15:43:46.536
30.340659,78.0458814,2021-10-29 15:45:48.580
30.3406448,78.0458243,2021-10-29 15:47:49.516
30.340707,78.0457513,2021-10-29 15:49:54.558
30.3404708,78.0463695,2021-10-29 15:52:02.621
30.3402329,78.0465418,2021-10-29 15:54:04.604
30.3402032,78.0465257,2021-10-29 15:56:07.508
30.340423,78.04697,2021-10-29 15:58:09.571
30.3404682,78.0471331,2021-10-29 16:00:10.058
30.3408562,78.0475009,2021-10-29 16:02:26.592
30.3405497,78.0471869,2021-10-29 16:04:27.519
30.3406879,78.0472341,2021-10-29 16:06:28.538
30.3406879,78.0472341,2021-10-29 16:08:29.483
30.3409108,78.0475333,2021-10-29 16:10:31.603
30.3405668,78.0458801,2021-10-29 16:12:31.762
30.3405662,78.0458482,2021-10-29 16:14:32.734
30.3405085,78.0468634,2021-10-29 16:16:46.603
30.3405706,78.0469108,2021-10-29 16:18:48.684
30.3405589,78.046876,2021-10-29 16:21:01.058
30.3404925,78.0468789,2021-10-29 16:23:02.654
30.3404746,78.0468044,2021-10-29 16:25:03.587
30.3404392,78.0467381,2021-10-29 16:27:06.646
30.3404857,78.0467785,2021-10-29 16:29:07.591
30.3403987,78.0448267,2021-10-29 16:31:09.570
30.3403745,78.0450202,2021-10-29 16:33:12.601
30.3403383,78.0450289,2021-10-29 16:35:15.589
30.3403484,78.0450302,2021-10-29 16:37:16.648
30.340349,78.0450108,2021-10-29 16:39:17.655
30.3406153,78.0455966,2021-10-29 16:41:28.105
30.3405435,78.0456852,2021-10-29 16:43:29.096
30.3406094,78.045662,2021-10-29 16:45:29.152
30.3405964,78.0457197,2021-10-29 16:47:30.190
30.3406082,78.0456882,2021-10-29 16:49:30.200
30.3405922,78.0456444,2021-10-29 16:51:31.324
30.3406299,78.0454641,2021-10-29 16:54:01.136
30.3406067,78.0456064,2021-10-29 17:03:00.976
30.3405112,78.0456043,2021-10-29 17:13:18.890
30.3405142,78.0456126,2021-10-29 17:15:18.760
30.3400561,78.0463621,2021-10-29 17:17:19.913
30.3400862,78.0463537,2021-10-29 17:19:19.960
30.3401428,78.0464347,2021-10-29 17:21:28.140
30.3401103,78.0464043,2021-10-29 17:23:28.241
30.3400831,78.0463415,2021-10-29 17:25:29.276
30.3406573,78.0456934,2021-10-29 17:27:29.255
30.3406771,78.0456923,2021-10-29 17:29:30.339
30.3406838,78.0456974,2021-10-29 17:31:30.293
30.3406141,78.0455638,2021-10-29 17:33:31.537
30.3406664,78.0456111,2021-10-29 17:35:44.594
30.3406228,78.0456274,2021-10-29 17:37:45.606
30.3405947,78.045613,2021-10-29 17:39:45.648
30.3405624,78.0455859,2021-10-29 17:41:55.618
30.3406249,78.0456277,2021-10-29 17:45:01.566
30.3405969,78.0455602,2021-10-29 18:03:39.019
30.3405446,78.0456897,2021-10-29 18:04:01.143
30.3405701,78.0457506,2021-10-29 18:08:01.506
30.3406013,78.0457581,2021-10-29 18:10:13.282
30.3406005,78.045748,2021-10-29 18:12:14.347
30.3406176,78.0457528,2021-10-29 18:13:38.813
30.3403522,78.044898,2021-10-29 18:14:01.101
30.3403552,78.0448963,2021-10-29 18:16:02.589
30.340355,78.0448912,2021-10-29 18:24:04.721
30.3403556,78.0448911,2021-10-29 18:26:28.131
30.3403549,78.044895,2021-10-29 18:32:01.580
30.3403522,78.0449076,2021-10-29 18:32:21.635
30.3403534,78.0449044,2021-10-29 19:08:36.020
30.3403534,78.0449044,2021-10-29 19:45:01.156
30.3403465,78.0449082,2021-10-29 20:46:16.229
30.3403479,78.0449049,2021-10-29 22:42:36.590
30.3403483,78.0449017,2021-10-29 22:46:28.773
30.3403486,78.0449122,2021-10-29 22:55:46.640
30.3403473,78.0449122,2021-10-29 22:56:06.512
30.3403499,78.0449099,2021-10-29 23:32:07.784
30.3403529,78.044907,2021-10-30 00:08:08.798
30.3431245,78.0482533,2021-10-30 12:43:54.185
30.3403483,78.0449074,2021-10-30 12:44:15.969
30.3419607,78.0471833,2021-10-30 13:26:38.235
30.3415015,78.0467472,2021-10-30 13:26:56.226
30.3417544,78.0470331,2021-10-30 13:27:14.646
30.3410679,78.047177,2021-10-30 13:27:33.076
30.3407496,78.0472429,2021-10-30 13:27:51.518
30.340684,78.0471867,2021-10-30 13:28:10.071
30.3406656,78.0471402,2021-10-30 13:28:28.702
30.3406351,78.0470654,2021-10-30 13:28:47.250
30.3405418,78.0470843,2021-10-30 13:29:07.843
30.3406628,78.047355,2021-10-30 13:29:23.803
30.3408112,78.0476992,2021-10-30 13:29:40.236
30.3408261,78.0477448,2021-10-30 13:29:58.643
30.3408067,78.047889,2021-10-30 13:30:29.454
30.340866,78.0478941,2021-10-30 13:30:47.745
30.3408445,78.0477898,2021-10-30 13:31:06.228
30.3408132,78.0478152,2021-10-30 13:31:24.599
30.3408019,78.0478031,2021-10-30 13:31:42.109
30.3407787,78.047953,2021-10-30 13:32:01.038
30.3405703,78.0482662,2021-10-30 13:32:19.324
30.3405266,78.0483189,2021-10-30 13:32:36.048
30.340432,78.0483637,2021-10-30 13:32:54.506
30.3402017,78.0485019,2021-10-30 13:33:13.465
30.3400966,78.0485368,2021-10-30 13:33:30.000
30.3401647,78.0485252,2021-10-30 13:33:50.000
30.3401684,78.048542,2021-10-30 13:34:05.000
30.3401702,78.0485534,2021-10-30 13:34:21.007
30.3401704,78.0485609,2021-10-30 13:34:40.000
30.3401759,78.0485651,2021-10-30 13:35:00.000
30.3401333,78.0486259,2021-10-30 13:35:12.058
30.3401219,78.0481609,2021-10-30 13:38:02.166
30.344074,78.0479248,2021-10-30 13:38:46.739
30.3427036,78.04754,2021-10-30 14:25:11.179
30.34355,78.0472722,2021-10-30 14:25:31.547
30.343872,78.0473338,2021-10-30 14:26:01.008
30.3438802,78.0473092,2021-10-30 14:28:02.511
30.3438658,78.0476769,2021-10-30 14:30:12.934
30.3438607,78.0476819,2021-10-30 14:32:12.945
30.342149,78.049564,2021-10-30 14:34:13.970
30.3413916,78.0501694,2021-10-30 14:36:29.547
30.3413609,78.0500581,2021-10-30 14:38:31.573
30.3414027,78.0501214,2021-10-30 14:40:32.618
30.3413775,78.050167,2021-10-30 14:42:33.793
30.3413815,78.0501426,2021-10-30 14:44:34.525
30.3413925,78.0501799,2021-10-30 14:46:36.954
30.3403945,78.0500523,2021-10-30 14:48:36.921
30.3224199,78.0393365,2021-10-31 07:44:34.306
30.3224199,78.0393365,2021-10-31 07:44:51.471
30.3403695,78.0448854,2021-11-14 02:10:36.449
30.3427365,78.0478966,2021-11-18 08:29:32.928
30.3457597,78.04219,2021-11-22 12:01:04.012
30.3403456,78.0449109,2021-11-22 12:01:23.921
30.342685,78.0479402,2021-11-23 06:39:07.865
30.340354,78.0449188,2021-11-23 06:39:23.303
30.3403547,78.0449227,2021-11-23 06:41:29.657
30.3403547,78.0449227,2021-11-23 06:43:29.699
30.3403547,78.0449227,2021-11-23 06:45:29.734
30.3457597,78.04219,2021-11-23 06:49:13.585
30.3403506,78.0449251,2021-11-23 06:50:01.200
30.3403506,78.0449251,2021-11-23 06:52:01.392
30.3403506,78.0449251,2021-11-23 06:54:01.418
30.3403506,78.0449251,2021-11-23 06:56:01.446
30.3403506,78.0449251,2021-11-23 06:58:01.478
30.3403506,78.0449251,2021-11-23 07:00:01.569
30.3403506,78.0449251,2021-11-23 07:13:12.740
30.3403506,78.0449251,2021-11-23 07:55:01.460
30.3403506,78.0449251,2021-11-23 08:32:31.867
30.3403597,78.0448957,2021-11-23 08:41:40.929
30.3403648,78.0448808,2021-11-23 08:42:00.886
30.340365,78.04487,2021-11-23 09:35:31.010
30.3403619,78.0448787,2021-11-23 11:21:38.489
30.3403619,78.0448787,2021-11-23 12:06:04.302
30.3403534,78.0449065,2021-11-23 12:08:16.130
30.3403534,78.0449065,2021-11-23 12:10:16.656
30.3457597,78.04219,2021-11-23 12:14:01.407
30.3403364,78.0449402,2021-11-23 12:16:08.434
30.3405514,78.0454514,2021-11-23 12:18:08.456
30.3405899,78.0457186,2021-11-23 12:18:42.234
30.3406062,78.0457108,2021-11-23 12:20:43.890
30.3406938,78.0455611,2021-11-23 12:22:45.526
30.3406179,78.0456458,2021-11-23 12:24:47.525
30.3406121,78.045714,2021-11-23 12:27:01.140
30.3406121,78.045714,2021-11-23 12:29:01.452
30.3406121,78.045714,2021-11-23 12:31:01.157
30.3427036,78.04754,2021-11-23 12:33:01.162
30.3408227,78.0425466,2021-11-23 12:35:01.188
30.3403443,78.0449296,2021-11-23 12:37:02.310
30.3403451,78.044918,2021-11-23 12:39:04.448
30.3403484,78.0449158,2021-11-23 12:41:12.142
30.3403574,78.0448928,2021-11-23 12:41:35.808
30.3403607,78.0448818,2021-11-23 12:43:36.927
30.3403607,78.0448818,2021-11-23 12:45:37.653
30.3403607,78.0448818,2021-11-23 12:47:37.667
30.3403553,78.0449204,2021-11-23 12:49:28.421
30.3403553,78.0449204,2021-11-23 12:49:47.366
30.3403553,78.0449204,2021-11-23 12:52:00.077
30.3427365,78.0478966,2021-11-23 12:54:08.903
30.3403574,78.0449051,2021-11-23 13:02:13.388
30.3396402,78.0489666,2021-11-29 05:36:09.776
30.3398113,78.0496781,2021-11-29 05:36:30.154
30.3205201,78.0418333,2021-11-29 08:05:50.865
30.3201321,78.0414766,2021-11-29 08:07:35.482
30.3427837,78.0479169,2021-12-04 18:13:44.774
30.3403477,78.0449243,2021-12-04 18:14:24.474
30.3427837,78.0479169,2021-12-09 11:36:15.762
30.3403444,78.0448919,2021-12-09 11:36:31.087
30.3403444,78.0448919,2021-12-09 11:38:34.269
30.3403444,78.0448919,2021-12-09 11:40:34.345
30.3403444,78.0448919,2021-12-09 11:42:36.362
30.3403375,78.044916,2021-12-09 11:47:04.435
30.3403375,78.044916,2021-12-09 11:49:06.757
30.340316,78.0449691,2021-12-09 11:57:35.439
30.3403365,78.0449191,2021-12-09 11:58:14.047
30.3403355,78.0449213,2021-12-09 12:18:39.295
30.3403364,78.0449195,2021-12-09 12:20:57.432
30.340337,78.0449056,2021-12-09 12:23:12.353
30.3403378,78.044913,2021-12-09 12:25:15.397
30.3403391,78.044912,2021-12-09 12:27:16.377
30.3403428,78.0449078,2021-12-09 12:29:26.362
30.3403428,78.0449078,2021-12-09 12:32:00.381
30.3403428,78.0449078,2021-12-09 12:37:27.343
30.3403451,78.0449006,2021-12-09 12:40:27.374
30.3403451,78.0449006,2021-12-09 12:43:01.359
30.3403394,78.0449097,2021-12-09 12:44:40.938
30.340341,78.0449108,2021-12-09 12:45:01.052
30.340341,78.0449108,2021-12-09 12:50:23.047
30.3403391,78.044913,2021-12-09 12:51:22.593
30.3403391,78.044913,2021-12-09 13:27:23.362
30.3403408,78.0449155,2021-12-09 13:59:07.198
30.3403413,78.0449057,2021-12-09 14:05:22.583
30.3403382,78.0449082,2021-12-09 14:17:29.583
30.3403256,78.0449684,2021-12-09 14:19:30.438
30.3403419,78.044995,2021-12-09 14:21:31.629
30.3403408,78.04504,2021-12-09 14:23:32.355
30.3403102,78.0449941,2021-12-09 14:25:34.465
30.3407608,78.045719,2021-12-09 14:27:35.169
30.3407252,78.045882,2021-12-09 14:29:36.272
30.3407531,78.0458745,2021-12-09 14:31:37.394
30.3407441,78.0458727,2021-12-09 14:33:38.444
30.3407413,78.0458152,2021-12-09 14:35:39.001
30.3407445,78.0458222,2021-12-09 14:37:40.445
30.3407341,78.0457331,2021-12-09 14:39:41.495
30.3407437,78.0457349,2021-12-09 14:42:03.656
30.3407363,78.0457628,2021-12-09 14:44:38.888
30.3406728,78.0457417,2021-12-09 14:48:30.783
30.3408304,78.0455627,2021-12-09 14:50:31.560
30.3406741,78.0454087,2021-12-09 14:52:33.510
30.3406741,78.0454087,2021-12-09 14:54:34.902
30.340344,78.0449044,2021-12-09 14:57:25.463
30.3377335,78.04754,2021-12-09 14:59:25.469
30.3403418,78.0449032,2021-12-09 15:01:36.281
30.3403408,78.0448958,2021-12-09 15:03:46.123
30.3403475,78.0448941,2021-12-09 15:05:47.107
30.3403384,78.0449097,2021-12-09 15:08:00.521
30.3403398,78.044906,2021-12-09 15:10:01.567
30.3403398,78.044906,2021-12-09 15:12:01.764
30.3403398,78.044906,2021-12-09 15:14:13.127
30.3403398,78.044906,2021-12-09 15:16:21.017
30.3403398,78.044906,2021-12-09 15:18:21.042
30.3403398,78.044906,2021-12-09 15:20:21.068
30.3406448,78.0455602,2021-12-14 07:19:56.599
30.3434795,78.0482533,2021-12-14 13:40:45.377
30.3426317,78.0478595,2021-12-18 09:15:11.628
30.3403469,78.0448653,2021-12-18 09:15:27.724
30.3484933,78.0371964,2021-12-18 09:31:26.776
30.3403465,78.0448581,2021-12-18 09:33:35.385
26.4824415,73.4911221,2021-12-26 01:46:01.668
26.4824415,73.4911221,2021-12-26 01:46:21.959
26.4628134,73.4705016,2021-12-26 01:46:46.569
26.4628134,73.4705016,2021-12-26 01:47:05.350
26.4485522,73.464978,2021-12-26 01:47:23.563
26.4581875,73.4577257,2021-12-26 01:47:56.000
26.4554522,73.4531701,2021-12-26 01:48:16.000
26.4525101,73.4482416,2021-12-26 01:48:38.000
26.4498102,73.4438708,2021-12-26 01:48:57.000
26.4476281,73.440304,2021-12-26 01:49:12.000
26.4448013,73.4357474,2021-12-26 01:49:32.000
26.4425865,73.430419,2021-12-26 01:49:53.000
26.4407587,73.4254113,2021-12-26 01:50:12.000
26.4389814,73.4204848,2021-12-26 01:50:31.000
26.4375229,73.4163993,2021-12-26 01:50:47.000
26.4357624,73.4113883,2021-12-26 01:51:07.000
26.4357465,73.4113353,2021-12-26 01:51:24.877
26.4325814,73.4028321,2021-12-26 01:51:45.000
26.4314959,73.3998017,2021-12-26 01:52:06.000
26.43081,73.3981681,2021-12-26 01:52:24.821
26.4304836,73.3971143,2021-12-26 01:52:42.000
26.4301436,73.3958646,2021-12-26 01:53:00.000
26.4296699,73.3945752,2021-12-26 01:53:16.811
26.4290614,73.3933226,2021-12-26 01:53:33.797
26.4286314,73.3919786,2021-12-26 01:53:53.811
26.4255139,73.3824742,2021-12-26 01:54:11.748
26.4282423,73.3911135,2021-12-26 01:54:28.000
26.4282645,73.3913235,2021-12-26 01:54:47.617
26.4282288,73.3913022,2021-12-26 01:55:04.000
26.4282215,73.3912358,2021-12-26 01:55:33.586
26.4282871,73.3912959,2021-12-26 01:55:51.000
26.4283545,73.3913294,2021-12-26 01:56:11.000
26.4283902,73.3912396,2021-12-26 01:56:29.000
26.4284133,73.3912725,2021-12-26 01:56:44.000
26.4283351,73.3914831,2021-12-26 01:57:17.000
26.4283011,73.3913364,2021-12-26 01:57:34.501
26.4282959,73.3911188,2021-12-26 01:57:53.000
26.4283647,73.3911138,2021-12-26 01:58:08.000
26.4284368,73.3911787,2021-12-26 01:58:42.000
26.4284162,73.3913124,2021-12-26 01:59:01.000
26.4284266,73.3913096,2021-12-26 01:59:16.000
26.4284206,73.391305,2021-12-26 01:59:31.000
26.4284151,73.3913053,2021-12-26 01:59:49.000
26.4284131,73.3913056,2021-12-26 02:00:06.070
26.4284137,73.3913052,2021-12-26 02:00:25.000
26.4284114,73.3913051,2021-12-26 02:00:49.000
26.4284101,73.3913049,2021-12-26 02:01:05.000
26.4284094,73.3913056,2021-12-26 02:01:20.000
26.4284096,73.391306,2021-12-26 02:01:36.000
26.4284098,73.3913062,2021-12-26 02:01:52.235
26.42841,73.3913064,2021-12-26 02:02:10.000
26.4284103,73.3913068,2021-12-26 02:02:30.000
26.4284103,73.3913068,2021-12-26 02:02:47.000
26.4284101,73.3913068,2021-12-26 02:03:03.992
26.4284059,73.3913068,2021-12-26 02:03:24.000
26.4284055,73.391307,2021-12-26 02:03:41.874
26.428405,73.3913067,2021-12-26 02:04:01.000
26.4284051,73.3913067,2021-12-26 02:04:22.000
26.4284058,73.391308,2021-12-26 02:04:58.000
26.4281616,73.3908937,2021-12-26 02:05:12.779
26.4274914,73.3887592,2021-12-26 02:05:30.000
